entity,name,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
participant,p2714_i0,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2714,,,,Age when periods started (menarche) | Instance 0,years
participant,p25182_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25182,,,,Mean MO in sagittal stratum on FA skeleton (right) | Instance 2,AU
participant,p22602_a16,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22602,,,,Year job started | Array 16,calendar year
participant,p5205_i0,integer,,data_coding_34,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5205,,,,Direct or mirror view (right) | Instance 0,
participant,p25522_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25522,,,,Weighted-mean MD in tract parahippocampal part of cingulum (right) | Instance 2,AU
participant,p5161_i0_a0,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5161,,,,6mm regularity index (right) | Instance 0 | Array 0,
participant,p87_i2_a7,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=87,,,,Non-cancer illness year/age first occurred | Instance 2 | Array 7,
participant,p10694_i0_a2,float,,,,,UK Biobank Assessment Centre > Physical measures > Spirometry,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=10694,,,,Forced vital capacity (FVC) (pilot) | Instance 0 | Array 2,litres
participant,p110001_i4,integer,,data_coding_100693,,,Online follow-up > Diet by 24-hour recall,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=110001,,,,"Invitation to complete online 24-hour recall dietary questionnaire, acceptance | Instance 4",
participant,p22609_a11,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22609,,,,Workplace very dusty | Array 11,
participant,p5985_i1_a82,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 1 | Array 82,revolutions/minute
participant,p102040_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102040,,,,Indian snacks intake | Instance 4,Item
participant,p5984_i1_a51,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 51",Watts
participant,p5984_i0_a11,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 0 | Array 11",Watts
participant,p25768_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25768,,,,90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast | Instance 2,Z
participant,p1349_i1,integer,,data_coding_100377,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1349,,,,Processed meat intake | Instance 1,
participant,p4241_i0_a4,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4241,,,,Signal-to-noise-ratio (SNR) of triplet (right) | Instance 0 | Array 4,
participant,p4230_i1_a7,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4230,,,,Signal-to-noise-ratio (SNR) of triplet (left) | Instance 1 | Array 7,
participant,p90113,float,,,,,Additional exposures > Physical activity measurement > Acceleration intensity distribution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90113,,,,Fraction acceleration <= 30 milli-gravities,Fraction
participant,p22630_a20,integer,,data_coding_489,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22630,,,,Day shifts worked | Array 20,
participant,p1309_i2,integer,,data_coding_100373,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1309,,,,Fresh fruit intake | Instance 2,pieces/day
participant,p5985_i0_a17,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 17,revolutions/minute
participant,p4241_i0_a11,integer,,,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4241,,,,Signal-to-noise-ratio (SNR) of triplet (right) | Instance 0 | Array 11,
participant,p6016_i1,integer,,data_coding_100267,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6016,,,,Chest pain felt outside physical activity | Instance 1,
participant,p103260_i4,integer,,data_coding_100004,,,Online follow-up > Diet by 24-hour recall > Vegetarian alternatives yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=103260,,,,Vegetarian sausages/burgers intake | Instance 4,Each
participant,p796_i0,integer,,data_coding_100300,,,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=796,,,,Distance between home and job workplace | Instance 0,miles
participant,p5984_i1_a56,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 56",Watts
participant,p30010_i0,float,,,,,Biological samples > Blood assays > Blood count,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=30010,,,,Red blood cell (erythrocyte) count | Instance 0,10^12 cells/Litre
participant,p22602_a17,integer,,,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22602,,,,Year job started | Array 17,calendar year
participant,p2867_i2,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2867,,,,Age started smoking in former smokers | Instance 2,years
participant,p102380_i0,integer,,data_coding_100005,,,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=102380,,,,Other sweets intake | Instance 0,Handful/Item
participant,p100910_i3,integer,,data_coding_100002,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100910,,,,Intake of artificial sweetener added to cereal | Instance 3,
participant,p5135_i1_a3,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5135,,,,3mm strong meridian (left) | Instance 1 | Array 3,diopters
participant,p1299_i1,integer,,data_coding_100373,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1299,,,,Salad / raw vegetable intake | Instance 1,tablespoons/day
participant,p4255_i0_a12,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4255,,,,Time last key touched | Instance 0 | Array 12,milliseconds
participant,p3506_i2,integer,,data_coding_100360,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3506,,,,Smoking compared to 10 years previous | Instance 2,
participant,p20008_i2_a16,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20008,,,,Interpolated Year when non-cancer illness first diagnosed | Instance 2 | Array 16,years
participant,p5079_i0_a10,float,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5079,,,,logMAR in round (right) | Instance 0 | Array 10,
participant,p100860_i1,integer,,data_coding_100001,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100860,,,,Other cereal intake | Instance 1,Bowl
participant,p22603_a14,integer,,data_coding_100698,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22603,,,,Year job ended | Array 14,calendar year
participant,p5375_i2,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5375,,,,Longest period of unenthusiasm / disinterest | Instance 2,weeks
participant,p4254_i2_a10,integer,,,,,UK Biobank Assessment Centre > Cognitive function > Numeric memory,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4254,,,,Time first key touched | Instance 2 | Array 10,milliseconds
participant,p22610_a22,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22610,,,,Workplace full of chemical or other fumes | Array 22,
participant,p22664_a18,integer,,data_coding_100698,,,Online follow-up > Work environment > Employment history,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22664,,,,Year gap ended | Array 18,calendar year
participant,p20200_a43,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20200,,,,Values wanted | Array 43,
participant,p1418_i1,integer,,data_coding_100387,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1418,,,,Milk type used | Instance 1,
participant,p20198_i0_a42,integer,,data_coding_500,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20198,,,,Test array presented | Instance 0 | Array 42,
participant,p5985_i0_a28,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5985,,,,Bicycle speed | Instance 0 | Array 28,revolutions/minute
participant,p20105_i3,integer,,data_coding_84,,,Online follow-up > Diet by 24-hour recall > Cereal yesterday,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20105,,,,Liquid used to make porridge | Instance 3,
participant,p22660_a11,integer,,data_coding_486,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22660,,,,Gap coding | Array 11,
participant,p87_i0_a19,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=87,,,,Non-cancer illness year/age first occurred | Instance 0 | Array 19,
participant,p23274_i2,integer,,,,,UK Biobank Assessment Centre > Imaging > DXA assessment > Body composition by DXA,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23274,,,,Legs fat mass | Instance 2,g
participant,p3616_i1,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Chest pain,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3616,,,,Chest pain due to walking ceases when standing still | Instance 1,
participant,p25217_i2,float,,,,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=25217,,,,Mean L1 in anterior limb of internal capsule on FA skeleton (left) | Instance 2,AU
participant,p6073_i1,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Retinal optical coherence tomography,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6073,,,,Duration at which OCT screen shown (left) | Instance 1,seconds
participant,p22610_a24,integer,,data_coding_493,,,Online follow-up > Work environment > Employment history,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=22610,,,,Workplace full of chemical or other fumes | Array 24,
participant,p5986_i0_a101,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5986,,,,"ECG, phase time | Instance 0 | Array 101",seconds
participant,p5984_i1_a43,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5984,,,,"ECG, load | Instance 1 | Array 43",Watts
participant,p2020_i0,integer,,data_coding_100349,,,UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2020,,,,"Loneliness, isolation | Instance 0",
participant,p3466_i1,integer,,data_coding_100356,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3466,,,,Time from waking to first cigarette | Instance 1,
participant,p4232_i1_a2,integer,,data_coding_29,,,UK Biobank Assessment Centre > Physical measures > Hearing test,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4232,,,,Triplet correct (left) | Instance 1 | Array 2,
participant,p3436_i0,integer,,data_coding_100291,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=3436,,,,Age started smoking in current smokers | Instance 0,years
participant,p20007_i2_a3,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20007,,,,Interpolated Age of participant when cancer first diagnosed | Instance 2 | Array 3,years
participant,p41203,string,,data_coding_87,,,Health-related outcomes > Hospital inpatient > Summary Diagnoses,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=41203,,,,Diagnoses - main ICD9,
participant,p5986_i0_a62,integer,,,,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5986,,,,"ECG, phase time | Instance 0 | Array 62",seconds
participant,p5076_i1_a5,integer,,,,,UK Biobank Assessment Centre > Physical measures > Eye measures > Visual acuity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=5076,,,,Number of letters correct in round (right) | Instance 1 | Array 5,
participant,p103310_i2,integer,,data_coding_100010,,,Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=103310,,,,Spreads/sauces consumers | Instance 2,
participant,p23252_i2,float,,,,,UK Biobank Assessment Centre > Imaging > DXA assessment > Body composition by DXA,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23252,,,,Arm total mass (left) | Instance 2,kg
participant,p87_i0_a23,integer,,data_coding_37,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=87,,,,Non-cancer illness year/age first occurred | Instance 0 | Array 23,
participant,p90041,float,,,,,Additional exposures > Physical activity measurement > Acceleration averages,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=90041,,,,Average acceleration 14:00 - 14:59,milli-gravity
participant,p100150_i0,integer,,data_coding_100006,,,Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=100150,,,,Drinking water intake | Instance 0,Glass/Beaker
participant,p981_i2,integer,,data_coding_100318,,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=981,,,,Duration walking for pleasure | Instance 2,
participant,p20229_a86,integer,,,,,Online follow-up > Cognitive function online > Symbol digit substitution,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20229,,,,Values entered | Array 86,
participant,p20008_i2_a6,float,,data_coding_13,,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20008,,,,Interpolated Year when non-cancer illness first diagnosed | Instance 2 | Array 6,years
participant,p23315_i2,float,,,,,"UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA",,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=23315,,,,Leg bone area (left) | Instance 2,cm2
